_id,name,pos_id
tricinod-10-6-25mg-tablet-15-s,Tricinod 10/6.25Mg Tablet 15-s,91485
tricium-xt-tablet-30-s,Tricium XT Tablet 30-S,17546
tricofol-w-tablet-10-s,Tricofol W Tablet 10-S,92590
trigan-d-tablet-10-s,Trigan D Tablet 10-S,5945
triglaz-tablet-10-s,Triglaz Tablet 10-S,93104
trigli-1mg-tablet-10-s,Trigli 1mg Tablet 10-S,16842
trigli-2mg-tablet-10-s,Trigli 2mg Tablet 10-S,16843
triglimet-v-forte-tablet-10-s,Triglimet V Forte Tablet 10-S,93112
triglimet-v-tablet-10-s,Triglimet V Tablet 10-S,93114
triglimibrit-1-tablet-15-s,TRIGLIMIBRIT 1 Tablet 15-s,96086
triglimibrit-1-3-tablet-15-s,TRIGLIMIBRIT 1.3 Tablet 15-s,109729
triglimibrit-2-tablet-15-s,TRIGLIMIBRIT 2 Tablet 15-s,96105
triglimibrit-2-3-tablet-15-s,TRIGLIMIBRIT 2.3 Tablet 15-s,109728
triglimiprex-1mg-tablet-10-s,Triglimiprex 1mg Tablet 10-S,10563
triglimiprex-2mg-tablet-10-s,Triglimiprex 2mg Tablet 10-S,10564
triglimisave-1mg-tablet-10-s,Triglimisave 1mg Tablet 10-S,99145
triglimisave-2mg-tablet-10-s,Triglimisave 2mg Tablet 10-S,30426
triglycomet-tablet-10-s,Triglycomet Tablet 10-S,18515
trilage-tablet-10-s,TRILAGE Tablet 10-s,109198
trilopace-tablet-10-s,Trilopace Tablet 10-S,100412
trilosar-6-25mg-tablet-10-s,Trilosar 6.25mg Tablet 10-S,91296
triluma-cream-15gm,TRILuma Cream 15gm,91720
trimacsart-tablet-10-s,Trimacsart Tablet 10-S,90924
trimeg-sachet-3-5gm,Trimeg Sachet 3.5gm,108161
trimegavog-1mg-tablet-10-s,Trimegavog 1mg Tablet 10-S,91437
trimegavog-2mg-tablet-10-s,Trimegavog 2mg Tablet 10-S,91438
trimetride-1mg-tablet-10-s,Trimetride 1mg Tablet 10-S,91294
trinerve-lc-tablet-10-s,Trinerve LC Tablet 10-S,93204
trioclin-gel-15gm,Trioclin Gel 15gm,97276
triolmesar-20-tablet-15-s,TRIOLMESAR 20 Tablet 15-s,44711
triolmesar-40mg-tablet-10-s,Triolmesar 40mg Tablet 10-S,90571
triolmezest-40mg-tablet-10-s,Triolmezest 40mg Tablet 10-S,100413
triolmighty-20mg-tablet-10-s,Triolmighty 20mg Tablet 10-S,93797
triolmighty-40mg-tablet-10-s,Triolmighty 40mg Tablet 10-S,93798
triopil-2mg-tablet-10-s,Triopil 2mg Tablet 10-S,37611
triple-a-cal-forte-tablet-10-s,Triple A Cal Forte Tablet 10-S,2111
tripride-1mg-tablet-15-s,Tripride 1mg Tablet 15-S,2795
tripride-2mg-tablet-15-s,Tripride 2mg Tablet 15-S,2796
tripride-forte-2-tablet-15-s,TRIPRIDE FORTE 2 Tablet 15-s,30815
tritelsar-40mg-tablet-10-s,Tritelsar 40mg Tablet 10-S,91293
trivastal-la-tablet-10-s,Trivastal LA Tablet 10-S,8012
trivoglitor-1mg-tablet-10-s,Trivoglitor 1mg Tablet 10-S,94811
trivoglitor-2mg-tablet-10-s,Trivoglitor 2mg Tablet 10-S,94707
trivoglitor-forte-1mg-tablet-10-s,Trivoglitor Forte 1mg Tablet 10-S,100582
trivoglitor-forte-2mg-tablet-10-s,Trivoglitor Forte 2mg Tablet 10-S,100583
trivolib-1mg-tablet-10-s,Trivolib 1mg Tablet 10-S,95091
trivolib-2mg-tablet-10-s,Trivolib 2mg Tablet 10-S,95092
trivolib-forte-1mg-tablet-10-s,Trivolib Forte 1mg Tablet 10-S,99999
trivolib-forte-2mg-tablet-10-s,Trivolib Forte 2mg Tablet 10-S,98212
trivoxetin-10-tablet-10-s,TRIVOXETIN 10 Tablet 10-s,110109
trivoxetin-20-tablet-10-s,TRIVOXETIN 20 Tablet 10-s,110108
trivoxetin-5-tablet-10-s,TRIVOXETIN 5 Tablet 10-s,110107
troxip-tablet-10-s,Troxip Tablet 10-S,46145
troyace-tablet-10-s,Troyace Tablet 10-S,99572
trucharge-capsule-2x10-s,Trucharge Capsule 2X10-S,103776
trugaba-nt-100-tablet-10-s,TRUGABA NT 100 Tablet 10-s,109699
trugaba-nt-400-tablet-10-s,TRUGABA NT 400 Tablet 10-s,109700
trulimax-250mg-tablet-6-s,Trulimax 250mg Tablet 6-S,2045
trunap-syrup-60ml,Trunap Syrup 60ml,101255
tryptomer-g-100mg-tablet-10-s,Tryptomer G 100mg Tablet 10-S,95618
tumsup-drops-30ml,Tumsup Drops 30ml,96541
turbo-600mg-tablet-10-s,TURBO 600mg Tablet 10-s,108251
turbovas-10mg-tablet-15-s,TURBOVAS 10mg Tablet 15-s,23614
turbovas-cv-20-capsule-10-s,TURBOVAS CV 20 Capsule 10-s,109617
tuspel-ls-strawberry-flavour-syrup-100ml,Tuspel LS Strawberry Flavour Syrup 100ml,95928
twincal-10mg-tablet-10-s,Twincal 10mg Tablet 10-S,98804
ubi-q-100mg-capsule-10-s,UBI Q 100mg Capsule 10-S,11533
ubi-q-30-capsule-10-s,UBI Q 30 Capsule 10-s,11420
ubicar-tablet-10-s,Ubicar Tablet 10-S,11404
udapa-10-tablet-10-s,UDAPA 10 Tablet 10-s,107466
udapa-5-tablet-10-s,UDAPA 5 Tablet 10-s,107467
udapa-m-xr-1000-tablet-10-s,UDAPA M XR 1000 Tablet 10-s,110100
ulgel-saunf-tablet-8-s,Ulgel Saunf Tablet 8-S,46411
ultra-d3-10k-tablet-15-s,Ultra D3 10K Tablet 15-S,106798
ultra-d3-2k-tablet-30-s,Ultra D3 2K Tablet 30-S,90818
ultra-d3-4k-tablet-15-s,Ultra D3 4K Tablet 15-S,106647
ultra-d3-delicious-pineapple-flavour-syrup-100ml,Ultra D3 Delicious Pineapple Flavour Syrup 100ml,91600
ultra-d3-nano-drops-15ml,ULTRA D3 Nano Drops 15ml,105079
ultra-omega-3-capsule-10-s,ULTRA OMEGA 3 Capsule 10-s,104898
ultraheal-tablet-10-s,ULTRAHEAL Tablet 10-s,98870
ultramol-120-oral-suspension-60ml,ULTRAMOL 120 Oral Suspension 60ml,109356
ultramol-250-oral-suspension-60ml,ULTRAMOL 250 Oral Suspension 60ml,109359
ultramol-500-tablet-10-s,ULTRAMOL 500 Tablet 10-s,107991
ultramol-m-125-oral-suspension-60ml,ULTRAMOL M 125 Oral Suspension 60ml,109358
ultramol-rf-650-tablet-10-s,ULTRAMOL RF 650 Tablet 10-s,107992
uniaz-16mg-tablet-10-s,UNIAZ 16mg Tablet 10-s,106634
uniaz-8mg-tablet-10-s,UNIAZ 8mg Tablet 10-s,106880
unibrom-eye-drops-5ml,Unibrom Eye Drops 5ml,13766
unicarbazan-forte-tablet-10-s,UNICARBAZAN FORTE Tablet 10-s,104691
unienzyme-pro-capsules-10-s,Unienzyme Pro Capsules 10-S,100885
unimag-100-tablet-10-s,UNIMAG 100 Tablet 10-s,108404
uniprogestin-250-injection-1ml,UNIPROGESTIN 250 Injection 1ml,106132
unistar-5-75mg-capsule-10-s,Unistar 5/75mg Capsule 10-S,96943
uphold-tablet-4-s,Uphold Tablet 4-S,32004
uprise-d3-1k-capsule-10-s,Uprise D3 1K Capsule 10-S,27327
uprise-d3-2k-capsule-10-s,Uprise D3 2K Capsule 10-S,91191
uprise-d3-60k-capsule-8-s,UPRISE D3 60k Capsule 8-s,27326
uprise-d3-60k-sugar-free-syrup-5ml,Uprise D3 60K Sugar Free Syrup 5ml,95062
uprise-d3-drops-15ml,UPRISE D3 Drops 15ml,107747
uprise-d3-syrup-30ml,Uprise D3 Syrup 30ml,27345
uribid-100mg-tablet-15-s,Uribid 100mg Tablet 15-S,98057
urikind-km-sachet-5gm,Urikind KM Sachet 5gm,94201
uriliser-mb6-sugar-free-lemon-flavour-oral-solution-200ml,URILISER MB6 SUGAR FREE LEMON FLAVOUR Oral Solution 200ml,106064
uriliser-sugar-free-raspberry-flavour-oral-solution-100ml,Uriliser Sugar Free Raspberry Flavour Oral Solution 100ml,5063
uriliser-sugar-free-raspberry-flavour-oral-solution-200ml,Uriliser Sugar Free Raspberry Flavour Oral Solution 200ml,90262
urimax-0-2mg-capsule-15-s,URIMAX 0.2mg Capsule 15-s,17318
urimax-dx-tablet-30-s,URIMAX DX Tablet 30-s,105724
usibon-300mg-tablet-10-s,Usibon 300mg Tablet 10-S,99332
uti-flush-powder-7x5gm,UTI FLUSH Powder 7x5gm,101589
utitroy-capsule-10-s,UTITROY Capsule 10-s,108034
uv-lube-eye-drops-10ml,UV LUBE Eye Drops 10ml,29506
valdiff-50mg-tablet-15-s,VALDIFF 50mg Tablet 15-s,108859
valdiff-m-500mg-tablet-15-s,VALDIFF M 500mg Tablet 15-s,108858
valembic-40mg-tablet-10-s,Valembic 40mg Tablet 10-S,104732
valent-80mg-tablet-10-s,Valent 80mg Tablet 10-S,3992
valest-1mg-tablet-28-s,Valest 1mg Tablet 28-S,110603
valzaar-160mg-tablet-10-s,Valzaar 160mg Tablet 10-S,94591
valzaar-h-40mg-tablet-10-s,Valzaar H 40mg Tablet 10-S,14065
valzaar-h-80mg-tablet-15-s,VALZAAR H 80mg Tablet 15-s,20015
vamup-tablet-10-s,VAMUP Tablet 10-s,96141
vb7-hair-tablet-10-s,VB7 Hair Tablet 10-S,106445
vehycal-xt-tablet-15-s,VEHYCAL XT Tablet 15-s,107170
veloz-20mg-tablet-15-s,Veloz 20mg Tablet 15-S,2262
veloz-40-tablet-10-s,VELOZ 40 Tablet 10-s,107697
veloz-d-capsule-10-s,Veloz D Capsule 10-S,14027
venlift-od-150mg-capsule-10-s,Venlift OD 150mg Capsule 10-S,94613
venlift-od-37-5mg-capsule-10-s,Venlift OD 37.5mg Capsule 10-S,94614
ventocore-dl-tablet-10-s,Ventocore DL Tablet 10-S,104556
venusia-derm-face-&-body-moisturizing-cream-75gm,VENUSIA DERM FACE & BODY MOISTURIZING Cream 75gm,108249
venusmin-450-tablet-10-s,VENUSMIN 450 Tablet 10-s,108973
vepan-dt-250mg-tablet-10-s,Vepan DT 250mg Tablet 10-S,2932
vepcid-tablet-10-s,Vepcid Tablet 10-S,24433
verclav-625mg-tablet-10-s,Verclav 625mg Tablet 10-S,17022
verclav-dry-syrup-30ml,Verclav Dry Syrup 30ml,17021
verifica-50mg-tablet-15-s,VERIFICA 50mg Tablet 15-s,105861
verifica-m-50-500mg-tablet-15-s,VERIFICA M 50/500mg Tablet 15-s,105860
vermact-12-dispersible-tablet-10-s,VERMACT 12 Dispersible Tablet 10-s,106738
vermikind-6-tablet-10-s,VERMIKIND 6 Tablet 10-s,107611
vernace-tablet-10-s,Vernace Tablet 10-S,1097
versatil-tooth-paste-100gm,VERSATIL Tooth Paste 100gm,98480
vertin-16mg-tablet-15-s,Vertin 16mg Tablet 15-S,109925
vertin-24mg-tablet-15-s,Vertin 24mg Tablet 15-S,109926
vertin-dt-8-tablet-15-s,VERTIN DT 8 Tablet 15-s,109924
viagra-100mg-tablet-2-s,Viagra 100mg Tablet 2-S,90975
viagra-50mg-tablet-2-s,Viagra 50mg Tablet 2-S,90976
vibrania-capsule-10-s,Vibrania Capsule 10-S,97830
vibrante-tablet-10-s,VIBRANTE Tablet 10-s,103587
vicks-action-500-advanced-tablet-10-s,VICKS ACTION 500 ADVANCED Tablet 10-s,103339
vidaglo-50mg-tablet-10-s,VIDAGLO 50mg Tablet 10-s,107072
vidaglo-d-10-tablet-10-s,VIDAGLO D 10 Tablet 10-s,102046
vidaglo-m-50-500mg-tablet-10-s,VIDAGLO M 50/500mg Tablet 10-s,107073
vigalin-nt-tablet-10-s,VIGALIN NT Tablet 10-s,9832
vilact-50mg-tablet-10-s,VILACT 50mg Tablet 10-s,105817
vilact-m-500mg-tablet-10-s,VILACT M 500mg Tablet 10-s,105818
vilatin-50mg-tablet-15-s,VILATIN 50mg Tablet 15-s,105835
vilatin-m-50-500-tablet-15-s,VILATIN M 50/500 Tablet 15-s,105834
vilatin-sr-100-tablet-15-s,VILATIN SR 100 Tablet 15-s,108457
vilcose-m-sr-50-500-tablet-15-s,VILCOSE M SR 50/500 Tablet 15-s,107699
vildagard-50mg-tablet-15-s,VILDAGARD 50mg Tablet 15-s,108435
vildagard-m-50-500mg-tablet-15-s,VILDAGARD M 50/500mg Tablet 15-s,108436
vildamac-od-100-tablet-15-s,VILDAMAC OD 100 Tablet 15-s,108678
vildambic-50-tablet-15-s,VILDAMBIC 50 Tablet 15-s,110594
vildambic-m-500-tablet-15-s,VILDAMBIC M 500 Tablet 15-s,109216
vildaphage-50mg-tablet-15-s,VILDAPHAGE 50mg Tablet 15-s,106117
vildaphage-m-forte-tablet-15-s,VILDAPHAGE M FORTE Tablet 15-s,106116
vildapil-50-tablet-10-s,VILDAPIL 50 Tablet 10-s,106935
vildapil-m-50-tablet-10-s,VILDAPIL M 50 Tablet 10-s,106360
vildapride-50mg-tablet-10-s,VILDAPRIDE 50mg Tablet 10-s,105805
vildapride-m-50-1000mg-tablet-10-s,VILDAPRIDE M 50/1000mg Tablet 10-s,105803
vildapride-m-50-500mg-tablet-10-s,VILDAPRIDE M 50/500mg Tablet 10-s,105804
vildapride-od-100-tablet-10-s,VILDAPRIDE OD 100 Tablet 10-s,108434
vildaray-50mg-tablet-15-s,VILDARAY 50mg Tablet 15-s,105863
vildaray-m-forte-tablet-15-s,VILDARAY M FORTE Tablet 15-s,106085
vildaray-m-tablet-15-s,VILDARAY M Tablet 15-s,105867
vildaray-sr-100-tablet-10-s,VILDARAY SR 100 Tablet 10-s,108344
vilor-f-capsule-15-s,VILOR F Capsule 15-s,109022
vilpower-d-100-10-tablet-10-s,VILPOWER D 100/10 Tablet 10-s,109062
vilpower-m-500mg-tablet-10-s,VILPOWER M 500mg Tablet 10-s,109432
vilsure-m-tablet-15-s,VILSURE M Tablet 15-s,106150
vilzato-50mg-tablet-15-s,VILZATO 50mg Tablet 15-s,109730
vilzato-m-500mg-tablet-10-s,VILZATO M 500mg Tablet 10-s,109731
viminox-forte-tablet-15-s,Viminox Forte Tablet 15-S,89913
vinglyn-m-1000mg-tablet-15-s,VINGLYN M 1000mg Tablet 15-s,105824
vinglyn-m-500mg-tablet-15-s,VINGLYN M 500mg Tablet 15-s,105825
vinicor-am-25-2-5mg-tablet-10-s,Vinicor AM 25/2.5mg Tablet 10-S,31808
vinicor-am-25-5mg-tablet-10-s,Vinicor AM 25/5mg Tablet 10-S,31807
vinicor-am-50-5mg-tablet-10-s,Vinicor AM 50/5mg Tablet 10-S,31809
vinicor-d-25mg-tablet-10-s,Vinicor D 25mg Tablet 10-S,31834
vinicor-d-50mg-tablet-10-s,Vinicor D 50mg Tablet 10-S,31832
vinicor-xl-25mg-tablet-10-s,Vinicor XL 25mg Tablet 10-S,12513
vinicor-xl-50mg-tablet-10-s,Vinicor XL 50mg Tablet 10-S,12512
virovir-250mg-tablet-6-s,Virovir 250mg Tablet 6-S,8678
virovir-500mg-tablet-3-s,Virovir 500mg Tablet 3-S,104615
virson-gel-5gm,Virson Gel 5gm,920
visco-liquid-200ml,VISCO Liquid 200ml,7472
viscojoy-ab-600-100-tablet-10-s,VISCOJOY AB 600/100 Tablet 10-s,108572
visyneral-syrup-100ml,Visyneral Syrup 100ml,2114
vitacore-57mg-tablet-10-s,Vitacore 57mg Tablet 10-S,107356
vitacore-c-plus-orange-flavour-tablet-10-s,VITACORE C PLUS ORANGE FLAVOUR Tablet 10-s,107283
vitacore-od-tablet-10-s,VITACORE OD Tablet 10-s,108341
vitagreat-tablet-10-s,Vitagreat Tablet 10-S,95726
vitakind-i-capsule-10-s,Vitakind I Capsule 10-S,93643
vitakind-zit-tablet-10-s,Vitakind Zit Tablet 10-S,94961
vitamin-a-chew-tablet-10-s,Vitamin A Chew Tablet 10-S,2103
vitamin-c-injection-1-5ml,Vitamin C Injection 1.5ml,100795
vitanova-d3-800-iu-drops-15ml,Vitanova D3 800 IU Drops 15ml,93603
vitaresp-fx-30-suspension-30ml,VITARESP FX 30 Suspension 30ml,107770
vitasurge-syrup-200ml,Vitasurge Syrup 200ml,105044
vitasurge-tablet-10-s,Vitasurge Tablet 10-S,107504
vitazyme-drops-15ml,Vitazyme Drops 15ml,10710
vitazyme-liquid-200ml,Vitazyme Liquid 200ml,10703
vitcofol-hb-capsule-10-s,Vitcofol HB Capsule 10-S,8661
vitrace-fm-tablet-10-s,Vitrace FM Tablet 10-S,92605
vizylac-gg-capsule-10-s,VIZYLAC GG Capsule 10-s,104693
vizylac-gg-sachet-0-75gm,VIZYLAC GG Sachet 0.75gm,104694
vms-max-capsule-10-s,VMS MAX Capsule 10-s,106334
vms-syrup-200ml,VMS Syrup 200ml,104329
voage-5-tablet-10-s,VOAGE 5 Tablet 10-s,107949
voage-m-5-1000-tablet-10-s,VOAGE M 5/1000 Tablet 10-s,107948
voage-v-10-tablet-10-s,VOAGE V 10 Tablet 10-s,104502
vobit-0-2mg-tablet-15-s,Vobit 0.2mg Tablet 15-S,25758
vobit-0-3mg-tablet-15-s,Vobit 0.3mg Tablet 15-S,25764
vobit-m-0-2mg-tablet-15-s,Vobit M 0.2mg Tablet 15-S,25752
vobit-m-0-3mg-tablet-15-s,Vobit M 0.3mg Tablet 15-S,25775
vobit-r-0-5-0-2mg-tablet-10-s,VOBIT R 0.5/0.2mg Tablet 10-s,109818
vobit-r-0-5-0-3-tablet-10-s,VOBIT R 0.5/0.3 Tablet 10-s,109819
vobit-r-1-0-2-tablet-10-s,VOBIT R 1/0.2 Tablet 10-s,109821
vobit-r-1-0-3-tablet-10-s,VOBIT R 1/0.3 Tablet 10-s,109820
vobose-0-2mg-tablet-10-s,Vobose 0.2mg Tablet 10-S,18559
vobose-0-3mg-tablet-10-s,Vobose 0.3mg Tablet 10-S,18560
vobose-m-0-2mg-tablet-10-s,Vobose M 0.2mg Tablet 10-S,1891
vobose-m-0-3mg-tablet-10-s,Vobose M 0.3mg Tablet 10-S,1892
vodis-0-2mg-tablet-10-s,Vodis 0.2Mg Tablet 10-s,93718
vodis-mf-0-2mg-tablet-10-s,Vodis Mf 0.2Mg Tablet 10-s,95326
vodis-mf-0-3mg-tablet-10-s,VODIS MF 0.3mg Tablet 10-s,95327
vogli-gm1-tablet-10-s,Vogli Gm1 Tablet 10-S,90628
vogli-gm2-tablet-10-s,Vogli Gm2 Tablet 10-S,90629
vogli-m-0-3mg-tablet-10-s,Vogli M 0.3mg Tablet 10-S,7893
vogli-rapid-0-2-0-5-tablet-10-s,VOGLI RAPID 0.2/0.5 Tablet 10-s,107561
vogli-rapid-0-3-0-5mg-tablet-10-s,Vogli Rapid 0.3/0.5mg Tablet 10-S,99837
vogli-rapid-0-3-1-0mg-tablet-10-s,Vogli Rapid 0.3/1.0mg Tablet 10-S,99838
voglibite-0-2mg-tablet-10-s,Voglibite 0.2mg Tablet 10-S,97088
voglibite-0-3mg-tablet-10-s,Voglibite 0.3mg Tablet 10-S,97089
voglibite-gm-1-0-2-tablet-10-s,Voglibite GM 1/0.2 Tablet 10-S,106584
vogliboz-0-2mg-tablet-10-s,Vogliboz 0.2mg Tablet 10-S,106806
vogliboz-0-3mg-tablet-10-s,Vogliboz 0.3mg Tablet 10-S,106807
vogliboz-gm-1mg-tablet-10-s,VOGLIBOZ GM 1mg Tablet 10-s,110273
vogliboz-gm2-tablet-10-s,VOGLIBOZ GM2 Tablet 10-s,110274
voglidase-m-forte-tablet-10-s,Voglidase M Forte Tablet 10-S,93018
voglidase-m-tablet-10-s,Voglidase M Tablet 10-S,93145
voglimac-0-2mg-tablet-10-s,Voglimac 0.2mg Tablet 10-S,44623
voglimac-0-3mg-tablet-10-s,Voglimac 0.3mg Tablet 10-S,44626
voglimac-gm1-tablet-10-s,Voglimac Gm1 Tablet 10-S,44546
voglimac-gm2-tablet-10-s,Voglimac Gm2 Tablet 10-S,44547
voglimac-mf-0-2mg-tablet-10-s,Voglimac MF 0.2mg Tablet 10-S,44624
voglimac-mf-0-3mg-tablet-10-s,Voglimac MF 0.3mg Tablet 10-S,44625
voglinorm-0-3mg-tablet-10-s,Voglinorm 0.3mg Tablet 10-S,2728
voglinorm-gm-forte-2mg-tablet-10-s,Voglinorm GM Forte 2mg Tablet 10-S,94988
voglinorm-m-0-3mg-tablet-10-s,Voglinorm M 0.3mg Tablet 10-S,1184
voglinorm-r-0-5-tablet-10-s,VOGLINORM R 0.5 Tablet 10-s,108874
voglinorm-r-1-tablet-10-s,VOGLINORM R 1 Tablet 10-s,108873
voglipex-gm1-tablet-10-s,VOGLIPEX GM1 Tablet 10-s,110530
voglipex-gm2-tablet-10-s,VOGLIPEX GM2 Tablet 10-s,110531
voglistar-gm-1mg-tablet-10-s,Voglistar GM 1mg Tablet 10-S,16623
voglistar-gm-2mg-tablet-10-s,Voglistar GM 2mg Tablet 10-S,16624
voglistar-md-0-2mg-tablet-10-s,Voglistar MD 0.2mg Tablet 10-S,16529
voglistar-md-0-3mg-tablet-10-s,Voglistar MD 0.3mg Tablet 10-S,16530
voglistar-plus-0-2mg-tablet-10-s,Voglistar Plus 0.2mg Tablet 10-S,16550
voglistar-plus-0-3mg-tablet-10-s,Voglistar Plus 0.3mg Tablet 10-S,16551
voglistat-gm-1-tablet-10-s,VOGLISTAT GM 1 Tablet 10-s,104729
voglistat-gm-2-tablet-10-s,VOGLISTAT GM 2 Tablet 10-s,104730
voglistat-m-0-2-tablet-10-s,VOGLISTAT M 0.2 Tablet 10-s,107903
voglistat-m-0-3-tablet-10-s,VOGLISTAT M 0.3 Tablet 10-s,107902
voglitor-mf-0-2mg-tablet-10-s,Voglitor MF 0.2mg Tablet 10-S,12041
voglitor-mf-forte-0-3mg-tablet-10-s,Voglitor MF Forte 0.3mg Tablet 10-S,12042
voglitrio-0-2mg-tablet-10-s,Voglitrio 0.2mg Tablet 10-S,95906
voglitrio-0-3mg-tablet-10-s,Voglitrio 0.3mg Tablet 10-S,95907
vogloyd-0-2-tablet-15-s,VOGLOYD 0.2 Tablet 15-s,101005
vogloyd-m-0-2-forte-tablet-15-s,Vogloyd M 0.2 Forte Tablet 15-s,101010
vogloyd-r-0-3-0-5-tablet-15-s,VOGLOYD R 0.3/0.5 Tablet 15-s,109542
vogs-0-2mg-tablet-30-s,Vogs 0.2Mg Tablet 30-s,40890
vogs-0-3mg-tablet-30-s,Vogs 0.3mg Tablet 30-S,40891
vogs-gm-1-0-3mg-tablet-10-s,Vogs GM 1/0.3mg Tablet 10-S,109155
vogs-gm-1mg-tablet-15-s,Vogs Gm 1Mg Tablet 15-s,90890
vogs-gm-2-0-3mg-tablet-10-s,Vogs GM 2/0.3mg Tablet 10-S,99401
vogs-gm-2mg-tablet-15-s,Vogs GM 2mg Tablet 15-S,90891
vogs-m-0-2mg-tablet-10-s,Vogs M 0.2mg Tablet 10-S,90892
vogs-m-0-3mg-tablet-10-s,Vogs M 0.3mg Tablet 10-S,90893
volga-r-0-2-0-5-tablet-10-s,VOLGA R 0.2/0.5 Tablet 10-s,106856
volibo-0-2mg-tablet-10-s,Volibo 0.2mg Tablet 10-S,5489
volibo-0-3mg-tablet-10-s,Volibo 0.3mg Tablet 10-S,5496
volibo-m-0-2mg-tablet-10-s,Volibo M 0.2mg Tablet 10-S,1041
volibo-m-0-3mg-tablet-10-s,Volibo M 0.3mg Tablet 10-S,1042
volicure-0-3-tablet-15-s,VOLICURE 0.3 Tablet 15-s,107337
volicure-m-0-2-tablet-10-s,Volicure M 0.2 Tablet 10-S,103946
volicure-m-0-3-tablet-10-s,Volicure M 0.3 Tablet 10-S,103120
volicure-trio-1mg-tablet-15-s,VOLICURE TRIO 1mg Tablet 15-s,99423
volicure-trio-2-tablet-15-s,VOLICURE TRIO 2 Tablet 15-s,102658
voliphage-0-2mg-tablet-10-s,Voliphage 0.2mg Tablet 10-S,6354
voliphage-0-3mg-tablet-10-s,Voliphage 0.3mg Tablet 10-S,6355
voliphage-m-0-2mg-tablet-10-s,Voliphage M 0.2mg Tablet 10-S,90948
volitra-plus-gel-30gm,Volitra Plus Gel 30gm,864
volix-0-2mg-tablet-15-s,Volix 0.2mg Tablet 15-S,641
volix-0-3mg-tablet-15-s,Volix 0.3mg Tablet 15-S,642
volix-m-0-2mg-tablet-10-s,Volix M 0.2mg Tablet 10-S,16216
volix-m-0-3mg-tablet-10-s,Volix M 0.3mg Tablet 10-S,16219
volix-trio-1mg-tablet-10-s,Volix Trio 1mg Tablet 10-S,94854
volix-trio-2mg-tablet-10-s,Volix Trio 2mg Tablet 10-S,94855
volix-trio-forte-1mg-tablet-10-s,Volix Trio Forte 1mg Tablet 10-S,109321
voltaflam-th-4-capsule-10-s,VOLTAFLAM TH 4 Capsule 10-s,107962
voritrol-200mg-tablet-4-s,Voritrol 200mg Tablet 4-S,98736
vortidif-10-tablet-10-s,VORTIDIF 10 Tablet 10-s,110115
voveran-d-tablet-10-s,Voveran D Tablet 10-S,1207
voveran-emulgel-gel-50gm,Voveran Emulgel Gel 50gm,1243
voveran-ge-50mg-tablet-15-s,Voveran GE 50mg Tablet 15-S,946
voveran-maxx-new-gel-30gm,Voveran Maxx New Gel 30gm,103270
voveran-plus-tablet-10-s,Voveran Plus Tablet 10-S,1292
voveran-sr-100mg-tablet-15-s,Voveran SR 100mg Tablet 15-S,1209
voveran-sr-75mg-tablet-10-s,Voveran SR 75mg Tablet 10-S,1229
voveran-tpm-gel-30gm,Voveran Tpm Gel 30gm,93644
vozuca-0-2-tablet-15-s,VOZUCA 0.2 Tablet 15-s,726
vozuca-0-2mg-activ-tablet-60-s,Vozuca 0.2mg Activ Tablet 60-S,24014
vozuca-0-3-tablet-15-s,VOZUCA 0.3 Tablet 15-s,24021
vozuca-0-3mg-activ-tablet-60-s,Vozuca 0.3mg Activ Tablet 60-S,24015
vozuca-m-0-2mg-activ-tablet-60-s,Vozuca M 0.2mg Activ Tablet 60-S,97888
vozuca-m-0-3mg-activ-tablet-60-s,Vozuca M 0.3mg Activ Tablet 60-S,24016
vsmall-50mg-tablet-15-s,VSMALL 50mg Tablet 15-s,107755
vsmall-od-100-tablet-10-s,VSMALL OD 100 Tablet 10-s,109302
vylda-d-10-100-tablet-10-s,VYLDA D 10/100 Tablet 10-s,110442
vylda-m-500mg-tablet-10-s,VYLDA M 500mg Tablet 10-s,105816
vylda-m-850mg-tablet-10-s,VYLDA M 850mg Tablet 10-s,106575
vylda-od-100-tablet-15-s,VYLDA OD 100 Tablet 15-s,109785
vymada-100mg-tablet-14-s,Vymada 100mg Tablet 14-S,101203
vymada-200mg-tablet-7-s,Vymada 200mg Tablet 7-S,101204
vymada-50mg-tablet-14-s,Vymada 50mg Tablet 14-S,101202
vysov-m-50-500mg-tablet-15-s,VYSOV M 50/500mg Tablet 15-s,95205
vysov-xr-100-tablet-15-s,VYSOV XR 100 Tablet 15-s,108844
walaphage-500mg-tablet-15-s,Walaphage 500mg Tablet 15-S,3537
walaphage-g2-forte-tablet-15-s,Walaphage G2 Forte Tablet 15-S,103245
walaphage-sr-500mg-tablet-15-s,Walaphage SR 500mg Tablet 15-S,3652
walyte-ors-lemon-flavour-sachet-22gm,WALYTE ORS LEMON FLAVOUR Sachet 22gm,3511
walyte-ors-mix-fruit-flavour-liquid-200ml,WALYTE ORS MIX FRUIT FLAVOUR Liquid 200ml,106742
walyte-ors-orange-flavour-powder-5x4-4gm,Walyte Ors Orange Flavour Powder 5x4.4gm,3515
walyte-ors-orange-flavour-sachet-22gm,WALYTE ORS ORANGE FLAVOUR Sachet 22gm,104650
warf-1mg-tablet-30-s,WARF 1mg Tablet 30-s,16027
warf-3mg-tablet-30-s,WARF 3mg Tablet 30-s,16026
